round,new_node_id,parent_node_id,path
4,210,116,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0116.png
4,211,181,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0004/node_0181.png
6,212,182,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0182.png
6,213,13,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0013.png
6,214,76,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0076.png
6,215,186,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0006/node_0186.png
8,216,127,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0127.png
8,217,175,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0175.png
8,218,179,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0179.png
8,219,142,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0008/node_0142.png
10,220,170,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0170.png
10,221,155,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0155.png
10,222,0,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0000.png
10,223,183,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0010/node_0183.png
12,224,14,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0014.png
12,225,182,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0182.png
12,226,152,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0152.png
12,227,131,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0012/node_0131.png
14,228,5,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0005.png
14,229,20,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0020.png
14,230,155,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0155.png
14,231,154,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0014/node_0154.png
16,232,132,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0132.png
16,233,209,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0209.png
16,234,214,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0214.png
16,235,193,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0016/node_0193.png
18,236,136,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0136.png
18,237,20,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0020.png
18,238,194,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0194.png
18,239,214,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0018/node_0214.png
20,240,189,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0189.png
20,241,159,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0159.png
20,242,20,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0020.png
20,243,33,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0020/node_0033.png
22,244,114,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0114.png
22,245,182,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0182.png
22,246,164,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0164.png
22,247,163,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0022/node_0163.png
24,248,156,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0156.png
24,249,131,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0131.png
24,250,43,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0043.png
24,251,7,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0024/node_0007.png
26,252,1,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0001.png
26,253,249,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0249.png
26,254,134,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0134.png
26,255,196,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0026/node_0196.png
28,256,12,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0012.png
28,257,243,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0243.png
28,258,93,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0093.png
28,259,168,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0028/node_0168.png
30,260,181,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0181.png
30,261,173,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0173.png
30,262,160,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0160.png
30,263,39,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0030/node_0039.png
32,264,165,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0165.png
32,265,15,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0015.png
32,266,12,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0012.png
32,267,65,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0032/node_0065.png
34,268,122,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0122.png
34,269,175,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0175.png
34,270,186,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0186.png
34,271,54,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0034/node_0054.png
36,272,18,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0018.png
36,273,179,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0179.png
36,274,76,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0076.png
36,275,249,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0036/node_0249.png
38,276,131,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0131.png
38,277,258,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0258.png
38,278,173,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0173.png
38,279,177,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0038/node_0177.png
40,280,20,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0020.png
40,281,40,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0040.png
40,282,164,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0164.png
40,283,159,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/C2_lowRebel_highMonopoly/generated/round_0040/node_0159.png
